;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
0;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS100_data.out;0.7391117087487179;265400.186;1.0
1;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS10_data.out;0.7409062592525302;4538238.27;1.0
2;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS11_data.out;0.7410061851462404;4571018.627;1.0
3;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS12_data.out;0.7370825976884167;1075703.838;1.0
4;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS13_data.out;0.740723504652686;3897929.432;1.0
5;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS14_data.out;0.7409170752422419;4478546.328;1.0
6;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS15_data.out;0.7408710469322396;5355185.72;1.0
7;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS16_data.out;0.740898988655826;5918849.436;1.0
8;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS17_data.out;0.740861283722735;4776208.65;1.0
9;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS18_data.out;0.7408840478104552;4422898.535;1.0
10;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS19_data.out;0.7401678334785301;2157415.305;1.0
11;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS1_data.out;0.7399403449907577;5264409.223;1.0
12;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS20_data.out;0.7408642068952835;5684007.443;1.0
13;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS21_data.out;0.7399422403150088;4376161.108;1.0
14;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS22_data.out;0.7408707500307335;4704150.583;1.0
15;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS23_data.out;0.7345135206397714;456251.36;1.0
16;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS24_data.out;0.7218728821710518;136417.229;1.0
17;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS25_data.out;0.7401048148728568;5954937.73;1.0
18;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS26_data.out;0.7408922513199901;8840091.4;1.0
19;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS27_data.out;0.7413830097141464;1504880.554;1.0
20;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS28_data.out;0.7407871298491008;2203466.759;1.0
21;MGAB_add_white_noise_1_10.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS29_data.out;0.7405673520019738;3983199.328;1.0
