;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
0;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS100_data.out;0.7386762344189385;265551.788;1.0
1;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS10_data.out;0.7404698167043182;4538234.606;1.0
2;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS11_data.out;0.7405699201869942;4571002.475;1.0
3;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS12_data.out;0.7366426154576061;1082302.633;1.0
4;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS13_data.out;0.7402869142911881;3897917.869;1.0
5;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS14_data.out;0.7404806326822513;4478515.893;1.0
6;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS15_data.out;0.7404346043708334;5355170.837;1.0
7;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS16_data.out;0.7404625460943821;5919184.136;1.0
8;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS17_data.out;0.7404251682368332;4776213.807;1.0
9;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS18_data.out;0.7404476052946782;4422892.502;1.0
10;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS19_data.out;0.7397306289840733;2157427.875;1.0
11;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS1_data.out;0.7395045177580273;5264396.363;1.0
12;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS20_data.out;0.7404276960388183;5684016.422;1.0
13;MGAB_add_white_noise_1_7.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS21_data.out;0.7395067093815115;4376174.991;1.0
