Unnamed: 0;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
734;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS100_data.out;0.5166570347984698;537842.414;1.0
735;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS10_data.out;0.5165803014098074;2573874.114;1.0
736;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS11_data.out;0.5171132049484377;7666822.694;1.0
737;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS12_data.out;0.5176610766734597;3192382.217;1.0
738;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS13_data.out;0.5163762294727751;6511475.827;1.0
739;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS14_data.out;0.5160529172532918;2506353.452;1.0
740;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS15_data.out;0.5169486920853266;3955612.258;1.0
741;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS16_data.out;0.5176702243433398;13389434.883;1.0
742;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS17_data.out;0.5177081528712061;10925034.719;1.0
743;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS18_data.out;0.517330509020449;3249336.988;1.0
744;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS19_data.out;0.5178609604637348;2900794.061;1.0
745;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS1_data.out;0.5171647016183805;2993970.178;1.0
746;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS20_data.out;0.5177087225943895;3057595.958;1.0
747;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS21_data.out;0.5176357342648102;10437445.583;1.0
748;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS22_data.out;0.5176397790248232;11457345.89;1.0
749;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS23_data.out;0.5180777098508332;795322.727;1.0
750;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS24_data.out;0.518428558016687;331895.45;1.0
751;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS25_data.out;0.5170671197387957;7343291.124;1.0
752;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS26_data.out;0.5160185350459479;11253942.931;1.0
753;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS27_data.out;0.5179646658121853;3927901.564;1.0
754;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS28_data.out;0.5180285833552973;2525283.118;1.0
755;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS29_data.out;0.517830280848282;7164304.931;1.0
756;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS2_data.out;0.5177251092872774;10796571.604;1.0
757;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS30_data.out;0.5170395150903174;10244292.567;1.0
758;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS31_data.out;0.517919143468739;3206811.99;1.0
759;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS32_data.out;0.5176910674492887;2007360.443;1.0
760;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS33_data.out;0.5174233607433594;4837888.871;1.0
761;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS34_data.out;0.5177303359084956;8230435.891;1.0
762;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS35_data.out;0.5178834891733377;5100224.5;1.0
763;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS36_data.out;0.5177803731549571;8330600.414;1.0
764;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS37_data.out;0.5178604415190121;2901881.198;1.0
765;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS38_data.out;0.517207095210826;3427959.976;1.0
766;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS39_data.out;0.517743089071243;3450244.209;1.0
767;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS3_data.out;0.5176660262151119;7441517.989;1.0
768;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS40_data.out;0.516404855804676;1662847.677;1.0
769;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS41_data.out;0.5168012091290624;928061.99;1.0
770;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS42_data.out;0.5171843222717306;2839358.38;1.0
771;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS43_data.out;0.5167782123271516;3594896.386;1.0
772;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS44_data.out;0.5179669894355411;861507.684;1.0
773;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS45_data.out;0.5177470816890026;2520887.369;1.0
774;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS46_data.out;0.5162937383214978;2779975.212;1.0
775;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS47_data.out;0.5177281132928436;7967429.722;1.0
776;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS48_data.out;0.5172026436002921;8024195.816;1.0
777;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS49_data.out;0.5175250750393953;1269736.263;1.0
778;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS4_data.out;0.5169937626103253;7594802.076;1.0
779;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS50_data.out;0.517806720780177;10541771.637;1.0
780;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS51_data.out;0.5176888823430839;11431016.172;1.0
781;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS52_data.out;0.5181056485642026;2177022.033;1.0
782;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS53_data.out;0.5172399491375789;4088130.024;1.0
783;MGAB_add_random_walk_trend_01_6.test.out;10000;48;0;YahooA3Benchmark-TS54_data.out;0.5178521787898458;3086089.044;1.0
