Unnamed: 0;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
367;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS100_data.out;0.5178011428226275;538083.699;1.0
368;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS10_data.out;0.5177180724043904;2573907.088;1.0
369;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS11_data.out;0.5182517140933461;7666803.438;1.0
370;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS12_data.out;0.518799431669491;3192362.293;1.0
371;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS13_data.out;0.5175138330932344;6511466.579;1.0
372;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS14_data.out;0.5171878592516256;2506357.911;1.0
373;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS15_data.out;0.5180854593011367;3955602.251;1.0
374;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS16_data.out;0.518808247844304;13389413.836;1.0
375;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS17_data.out;0.518846283877493;10925044.167;1.0
376;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS18_data.out;0.5184697137101512;3249332.703;1.0
377;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS19_data.out;0.5190003684804272;2900791.443;1.0
378;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS1_data.out;0.5183030764605264;2992824.788;1.0
379;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS20_data.out;0.5188478796767547;3057926.316;1.0
380;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS21_data.out;0.5187750882675872;10437448.401;1.0
381;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS22_data.out;0.5187779488966755;11457366.637;1.0
382;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS23_data.out;0.5192162546953416;795299.386;1.0
383;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS24_data.out;0.5195738593360695;331860.754;1.0
384;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS25_data.out;0.5182023763680141;7343296.205;1.0
385;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS26_data.out;0.5171539140092085;11253946.155;1.0
386;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS27_data.out;0.5191030064343714;3927918.776;1.0
387;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS28_data.out;0.5191667244182667;2525248.491;1.0
388;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS29_data.out;0.5189684121374709;7164305.459;1.0
389;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS2_data.out;0.5188632405764664;10796562.683;1.0
390;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS30_data.out;0.5181791749801244;10244273.746;1.0
391;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS31_data.out;0.519057274757928;3206855.827;1.0
392;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS32_data.out;0.5188298137330684;2007365.125;1.0
393;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS33_data.out;0.5185623912267583;4837904.084;1.0
394;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS34_data.out;0.5188684671976845;8230415.313;1.0
395;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS35_data.out;0.5190216204625266;5100211.082;1.0
396;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS36_data.out;0.5189185044441461;8330574.387;1.0
397;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS37_data.out;0.5189995907937991;2901966.213;1.0
398;MGAB_add_random_walk_trend_01_5.test.out;10000;48;0;YahooA3Benchmark-TS38_data.out;0.5183475824018715;3427957.873;1.0
