Unnamed: 0;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
0;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS100_data.out;0.5171938621878167;537687.021;1.0
1;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS10_data.out;0.5171146172931511;2573854.177;1.0
2;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS11_data.out;0.5176474883200646;7666813.986;1.0
3;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS12_data.out;0.5181957260220689;3192392.422;1.0
4;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS13_data.out;0.5169101963583383;6511991.014;1.0
5;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS14_data.out;0.5165862177448279;2506327.817;1.0
6;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS15_data.out;0.5174824784648752;3955612.188;1.0
7;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS16_data.out;0.5182042801090224;13389435.088;1.0
8;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS17_data.out;0.5182423205665991;10925010.782;1.0
9;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS18_data.out;0.5178650242346186;3249069.143;1.0
10;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS19_data.out;0.5183957734400814;2900798.808;1.0
11;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS1_data.out;0.5176989419169667;2993602.992;1.0
12;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS20_data.out;0.5182434418705347;3057979.345;1.0
13;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS21_data.out;0.5181705312895779;10437453.393;1.0
14;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS22_data.out;0.5181739419406952;11457380.437;1.0
15;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS23_data.out;0.5186118288587672;795297.048;1.0
16;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS24_data.out;0.5189657245249266;331194.715;1.0
17;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS25_data.out;0.5176000742383962;7343262.253;1.0
18;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS26_data.out;0.5165513161309573;11252465.671;1.0
19;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS27_data.out;0.5184991278072069;3927886.477;1.0
20;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS28_data.out;0.5185627495128595;2525262.834;1.0
21;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS29_data.out;0.5183644495697338;7164289.913;1.0
22;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS2_data.out;0.5182592780087293;10796552.262;1.0
23;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS30_data.out;0.5175741732411374;10244293.347;1.0
24;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS31_data.out;0.5184533121901909;3206780.196;1.0
25;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS32_data.out;0.5182255693157077;2007357.167;1.0
26;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS33_data.out;0.5179578425171624;4837901.755;1.0
27;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS34_data.out;0.5182645046299474;8230424.497;1.0
28;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS35_data.out;0.5184176578947896;5100201.84;1.0
29;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS36_data.out;0.5183145418764068;8330592.893;1.0
30;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS37_data.out;0.5183951674064522;2902041.838;1.0
31;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS38_data.out;0.5177420425306648;3427951.463;1.0
32;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS39_data.out;0.5182771705625974;3450229.703;1.0
33;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS3_data.out;0.5182008814197608;7441487.294;1.0
34;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS40_data.out;0.5169405195583536;1662815.801;1.0
35;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS41_data.out;0.5173353495942364;927825.04;1.0
36;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS42_data.out;0.5177184615661847;2839107.992;1.0
37;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS43_data.out;0.5173107185214922;3594774.384;1.0
38;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS44_data.out;0.5184992110976695;861207.039;1.0
39;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS45_data.out;0.5182819085385708;2520872.724;1.0
40;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS46_data.out;0.5168286854139114;2780739.237;1.0
41;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS47_data.out;0.518262017419371;7967418.444;1.0
42;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS48_data.out;0.5177360293238278;8026433.01;1.0
43;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS49_data.out;0.5180596780482919;1269365.411;1.0
44;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS4_data.out;0.5175271098568237;7594797.333;1.0
45;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS50_data.out;0.5183408852350364;10541776.149;1.0
46;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS51_data.out;0.5182230510645357;11431022.319;1.0
47;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS52_data.out;0.5186398172841293;2177042.475;1.0
48;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS53_data.out;0.5177730227062326;4088125.738;1.0
49;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS54_data.out;0.5183867645533377;3086100.906;1.0
50;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS55_data.out;0.5178728702563655;3923252.097;1.0
51;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS56_data.out;0.5183568892386893;7841661.587;1.0
52;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS57_data.out;0.5166008518975522;2030401.735;1.0
53;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS58_data.out;0.5183771954740932;4883763.111;1.0
54;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS59_data.out;0.5173795194824424;3802282.334;1.0
55;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS5_data.out;0.5183181578841106;8538417.288;1.0
56;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS60_data.out;0.5181070714478725;2372599.969;1.0
57;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS61_data.out;0.5172567760993728;2717747.947;1.0
58;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS62_data.out;0.5172340360060729;10127141.427;1.0
59;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS63_data.out;0.5183857283459125;8239377.221;1.0
60;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS64_data.out;0.5179613359165222;700235.426;1.0
61;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS65_data.out;0.5184581423686973;4025122.334;1.0
62;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS66_data.out;0.5174359363738781;3602889.859;1.0
63;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS67_data.out;0.5170507514353581;3141397.482;1.0
64;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS68_data.out;0.5172842374071327;1955083.739;1.0
65;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS69_data.out;0.5174708965209956;325162.326;1.0
66;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS6_data.out;0.5177052863894233;292139.321;1.0
67;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS70_data.out;0.5182755656509059;11607259.78;1.0
68;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS71_data.out;0.5163767353474896;3538430.883;1.0
69;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS72_data.out;0.5179655102640784;2214137.868;1.0
70;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS73_data.out;0.5184391629855526;524324.997;1.0
71;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS74_data.out;0.5173899592285389;2252081.538;1.0
72;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS75_data.out;0.518372701527798;3639796.954;1.0
73;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS76_data.out;0.5185275150878853;3198622.34;1.0
74;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS77_data.out;0.5186290220692611;1029130.027;1.0
75;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS78_data.out;0.5175389676427397;2594409.048;1.0
76;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS79_data.out;0.5157945778999389;2807457.923;1.0
77;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS7_data.out;0.5180400779498218;1190436.84;1.0
78;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS80_data.out;0.5174660385397556;2288953.499;1.0
79;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS81_data.out;0.5186075812810074;4291365.503;1.0
80;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS82_data.out;0.5175582612331127;2704338.592;1.0
81;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS83_data.out;0.5182818791308973;6829420.951;1.0
82;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS84_data.out;0.517501764299513;1811755.576;1.0
83;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS85_data.out;0.5186288813645515;2195415.861;1.0
84;MGAB_add_random_walk_trend_01_4.test.out;10000;48;0;YahooA3Benchmark-TS86_data.out;0.5184037257977535;878355.71;1.0
