;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
0;MGAB_add_white_noise_05_10.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS100_data.out;0.8052838890106647;250920.837;1.0
1;MGAB_add_white_noise_05_10.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS10_data.out;0.811428605488863;5950223.782;1.0
2;MGAB_add_white_noise_05_10.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS11_data.out;0.8115269415525871;3906169.26;1.0
3;MGAB_add_white_noise_05_10.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS12_data.out;0.8106413380544687;3123475.277;1.0
4;MGAB_add_white_noise_05_10.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS13_data.out;0.8108949571120827;2288507.771;1.0
5;MGAB_add_white_noise_05_10.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS14_data.out;0.8113422591270695;5702777.141;1.0
6;MGAB_add_white_noise_05_10.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS15_data.out;0.8113138557957049;5179397.575;1.0
7;MGAB_add_white_noise_05_10.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS16_data.out;0.8103623255927761;5807170.578;1.0
8;MGAB_add_white_noise_05_10.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS17_data.out;0.8109006610450717;5912674.118;1.0
9;MGAB_add_white_noise_05_10.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS18_data.out;0.8114173532627122;5613780.186;1.0
10;MGAB_add_white_noise_05_10.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS19_data.out;0.8115646033724695;4549018.566;1.0
11;MGAB_add_white_noise_05_10.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS1_data.out;0.8114693409041518;5075305.754;1.0
12;MGAB_add_white_noise_05_10.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS20_data.out;0.8114189746563675;8509700.262;1.0
