;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
0;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS100_data.out;0.8086054819031254;265854.688;1.0
1;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS10_data.out;0.8103266504083229;4538032.158;1.0
2;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS11_data.out;0.8104299165084229;4570993.128;1.0
3;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS12_data.out;0.8064197576233594;1086550.861;1.0
4;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS13_data.out;0.8101955193023944;3899676.019;1.0
5;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS14_data.out;0.8103374662817817;4478536.191;1.0
6;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS15_data.out;0.8102914379625117;5355183.367;1.0
7;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS16_data.out;0.8103193796864201;5918858.943;1.0
8;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS17_data.out;0.8102967700907209;4776209.571;1.0
9;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS18_data.out;0.8103044394121681;4422925.285;1.0
10;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS19_data.out;0.8096045557601621;2157452.262;1.0
11;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS1_data.out;0.8093148293775804;5264394.105;1.0
12;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS20_data.out;0.8102902956554774;5684025.46;1.0
13;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS21_data.out;0.8093136065857427;4376177.117;1.0
14;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS22_data.out;0.8102911411344663;4704161.268;1.0
15;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS23_data.out;0.803870427768115;457700.189;1.0
16;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS24_data.out;0.7914073965717093;136377.456;1.0
17;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS25_data.out;0.8094786560279054;5954953.185;1.0
18;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS26_data.out;0.8103126423502622;8840117.406;1.0
19;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS27_data.out;0.8108236277971375;1505387.515;1.0
20;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS28_data.out;0.8102302256739317;2203077.24;1.0
21;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS29_data.out;0.8100367090549674;3983196.257;1.0
22;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS2_data.out;0.8094270275076852;4757382.529;1.0
23;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS30_data.out;0.8103338828400842;5739567.86;1.0
24;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS31_data.out;0.8099891823721513;1247766.038;1.0
25;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS32_data.out;0.808753966774668;655979.42;1.0
26;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS33_data.out;0.8094832543084555;1898391.636;1.0
27;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS34_data.out;0.8100737436660129;4094593.794;1.0
28;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS35_data.out;0.8064299644319067;1995015.467;1.0
29;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS36_data.out;0.8093806533344383;3517228.49;1.0
30;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS37_data.out;0.806956706963918;1264776.996;1.0
31;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS38_data.out;0.810926736230929;1560251.053;1.0
32;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS39_data.out;0.8086226888434495;1769165.106;1.0
33;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS3_data.out;0.8104942526051787;3056877.606;1.0
34;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS40_data.out;0.8091571021522951;3406171.84;1.0
35;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS41_data.out;0.8062375059370426;377626.637;1.0
36;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS42_data.out;0.809069528247547;4478905.898;1.0
37;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS43_data.out;0.8095806825313303;1569541.432;1.0
38;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS44_data.out;0.8073437809424765;590896.093;1.0
39;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS45_data.out;0.8080226058994984;1860847.243;1.0
