;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
0;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS100_data.out;0.8038395695666948;251473.807;1.0
1;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS10_data.out;0.8099825199038215;5950239.279;1.0
2;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS11_data.out;0.81008085704863;3906167.496;1.0
3;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS12_data.out;0.8091951499925524;3120126.062;1.0
4;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS13_data.out;0.8094489162622054;2288498.769;1.0
5;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS14_data.out;0.8098962255494866;5703726.226;1.0
6;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS15_data.out;0.8098678393928729;5179385.559;1.0
7;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS16_data.out;0.8089174525644327;5807164.552;1.0
8;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS17_data.out;0.8094541320530497;5912674.336;1.0
9;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS18_data.out;0.8099711872453769;5613771.882;1.0
10;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS19_data.out;0.8101185748039944;4547801.087;1.0
11;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS1_data.out;0.8100232553191096;5075296.59;1.0
12;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS20_data.out;0.8099727854503951;8509712.666;1.0
13;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS21_data.out;0.8098387724424936;4644832.422;1.0
14;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS22_data.out;0.8099391111413561;6892421.133;1.0
15;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS23_data.out;0.8040114110020021;860720.099;1.0
16;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS24_data.out;0.7948758068349631;312939.803;1.0
17;MGAB_add_white_noise_05_4.test.out;10000;49;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS25_data.out;0.8100360244837065;4414924.571;1.0
