;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
0;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS100_data.out;0.8047699623636585;250697.979;1.0
1;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS10_data.out;0.8109142361166369;5950224.991;1.0
2;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS11_data.out;0.8110125740383234;3906185.542;1.0
3;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS12_data.out;0.8101269257163973;3129851.966;1.0
4;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS13_data.out;0.8103808252937517;2288497.587;1.0
5;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS14_data.out;0.8108282938300893;5703736.696;1.0
6;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS15_data.out;0.8107998296468518;5179532.96;1.0
7;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS16_data.out;0.8098485240444177;5807191.478;1.0
8;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS17_data.out;0.8103859874790542;5912677.735;1.0
9;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS18_data.out;0.8109029166760666;5613785.432;1.0
10;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS19_data.out;0.8110506271744862;4549095.268;1.0
11;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS1_data.out;0.8109549715319254;5075301.364;1.0
12;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS20_data.out;0.8109045190850833;8509706.453;1.0
13;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS21_data.out;0.8107709187355584;4644860.689;1.0
14;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS22_data.out;0.8108708273541719;6892440.475;1.0
15;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS23_data.out;0.8049429165149871;860390.837;1.0
16;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS24_data.out;0.7958073844600299;313422.463;1.0
17;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS25_data.out;0.810968036759995;4411239.668;1.0
18;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS26_data.out;0.8098722770979114;4750974.547;1.0
19;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS27_data.out;0.8103598530578904;1997468.766;1.0
20;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS28_data.out;0.8086022013537844;4423072.238;1.0
21;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS29_data.out;0.8107347476632778;3780896.108;1.0
22;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS2_data.out;0.8108760146706928;6259880.254;1.0
23;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS30_data.out;0.8108948873082139;6717175.867;1.0
24;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS31_data.out;0.809713714289694;1952138.797;1.0
25;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS32_data.out;0.8088854737384463;1167413.02;1.0
26;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS33_data.out;0.8100223797854588;1872199.368;1.0
27;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS34_data.out;0.8109837121402167;4315472.016;1.0
28;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS35_data.out;0.8108348901747815;2738013.249;1.0
29;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS36_data.out;0.8109882000181882;4665023.701;1.0
30;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS37_data.out;0.8095440187401156;3945134.203;1.0
31;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS38_data.out;0.8096729880533109;1751201.321;1.0
32;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS39_data.out;0.8096754895686926;2350182.779;1.0
33;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS3_data.out;0.8109153519946992;3552963.468;1.0
34;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS40_data.out;0.8095524453250728;3712443.262;1.0
35;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS41_data.out;0.8043089278438221;362616.467;1.0
36;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS42_data.out;0.81024738850286;5090465.9;1.0
37;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS43_data.out;0.808842825350708;1940086.808;1.0
38;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS44_data.out;0.806859407161604;680164.833;1.0
39;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS45_data.out;0.807962340013487;2640588.985;1.0
40;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS46_data.out;0.8108924727023152;7402527.009;1.0
41;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS47_data.out;0.8107745943063445;3522365.71;1.0
42;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS48_data.out;0.8100539785808809;3486159.437;1.0
43;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS49_data.out;0.8066766931766571;801982.923;1.0
44;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS4_data.out;0.8101585116912539;3793438.974;1.0
45;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS50_data.out;0.8109266413240368;5285833.126;1.0
46;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS51_data.out;0.8108330897372994;6985915.639;1.0
47;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS52_data.out;0.8097858872696617;1394093.629;1.0
48;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS53_data.out;0.8104138420594111;2767961.444;1.0
49;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS54_data.out;0.8091169402222612;2064710.305;1.0
50;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS55_data.out;0.808573755054447;3717211.781;1.0
51;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS56_data.out;0.8110218584881451;3494708.236;1.0
52;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS57_data.out;0.8109935717010082;4785962.581;1.0
53;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS58_data.out;0.8063290014961009;1834314.109;1.0
54;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS59_data.out;0.8097989874236344;1589718.828;1.0
55;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS5_data.out;0.810862416210412;4217106.753;1.0
56;MGAB_add_white_noise_05_3.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS60_data.out;0.8108975130921889;5231943.512;1.0
