;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
0;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS100_data.out;0.8041414256286931;250825.851;1.0
1;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS10_data.out;0.8102840956309671;5950346.037;1.0
2;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS11_data.out;0.8103824317234364;3906189.884;1.0
3;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS12_data.out;0.8094961629589147;3125645.452;1.0
4;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS13_data.out;0.8097507513888517;2288484.563;1.0
5;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS14_data.out;0.8101977062572965;5703516.986;1.0
6;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS15_data.out;0.8101693336730279;5179388.141;1.0
7;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS16_data.out;0.8092188775674274;5807193.502;1.0
8;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS17_data.out;0.8097560792716234;5912663.206;1.0
9;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS18_data.out;0.8102727921115084;5613757.821;1.0
10;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS19_data.out;0.8104200584097998;4549074.915;1.0
11;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS1_data.out;0.8103248310462572;5075291.875;1.0
12;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS20_data.out;0.8102743978283622;8509698.822;1.0
13;MGAB_add_white_noise_05_6.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS21_data.out;0.8101402351541107;4644835.872;1.0
