;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
0;MGAB_add_white_noise_05_8.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS100_data.out;0.8108047005895972;265629.871;1.0
1;MGAB_add_white_noise_05_8.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS10_data.out;0.8125236319832398;4538048.926;1.0
2;MGAB_add_white_noise_05_8.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS11_data.out;0.8126269759889619;4571007.108;1.0
3;MGAB_add_white_noise_05_8.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS12_data.out;0.8086149201304462;1082287.922;1.0
4;MGAB_add_white_noise_05_8.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS13_data.out;0.8123938384821879;3899669.075;1.0
5;MGAB_add_white_noise_05_8.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS14_data.out;0.8125344478583588;4478540.515;1.0
6;MGAB_add_white_noise_05_8.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS15_data.out;0.8124884195392192;5355978.964;1.0
7;MGAB_add_white_noise_05_8.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS16_data.out;0.8125163612631285;5918873.603;1.0
8;MGAB_add_white_noise_05_8.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS17_data.out;0.8124942248973067;4777441.794;1.0
9;MGAB_add_white_noise_05_8.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS18_data.out;0.8125014209857293;4422932.233;1.0
10;MGAB_add_white_noise_05_8.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS19_data.out;0.811802333522028;2157447.899;1.0
11;MGAB_add_white_noise_05_8.test.out;10000;102;0;YAHOO_add_white_noise_05_YahooA3Benchmark-TS1_data.out;0.8115103355227848;5264406.276;1.0
