;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
0;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS100_data.out;0.8028621965854421;251255.659;1.0
1;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS10_data.out;0.8090028424870972;5950221.58;1.0
2;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS11_data.out;0.8091011802547134;3906190.57;1.0
3;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS12_data.out;0.808214365540515;3121193.758;1.0
4;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS13_data.out;0.8084695608263905;2288513.253;1.0
5;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS14_data.out;0.8089162905894761;5703520.592;1.0
6;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS15_data.out;0.8088879989507258;5179389.832;1.0
7;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS16_data.out;0.8079386941907551;5807190.007;1.0
8;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS17_data.out;0.8084746298719291;5912665.683;1.0
9;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS18_data.out;0.8089914923527612;5613755.389;1.0
10;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS19_data.out;0.8091386616517989;4549068.702;1.0
11;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS1_data.out;0.8090435779023838;5075280.715;1.0
12;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS20_data.out;0.8089930853042148;8509687.543;1.0
13;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS21_data.out;0.8088587008801382;4644850.12;1.0
14;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS22_data.out;0.8089594337246303;6892436.412;1.0
15;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS23_data.out;0.8030326515517938;860433.682;1.0
16;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS24_data.out;0.79389409159175;313896.793;1.0
17;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS25_data.out;0.8090561941024313;4411234.12;1.0
18;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS26_data.out;0.8079624551353096;4750979.177;1.0
19;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS27_data.out;0.8084480962486531;1997251.975;1.0
20;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS28_data.out;0.8066913570737457;4423521.649;1.0
21;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS29_data.out;0.8088230218982305;3780886.093;1.0
22;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS2_data.out;0.8089645043360087;6259892.439;1.0
23;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS30_data.out;0.8089834936786539;6717163.685;1.0
24;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS31_data.out;0.8078015267402838;1952132.535;1.0
25;MGAB_add_white_noise_05_1.test.out;10000;48;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS32_data.out;0.806971287814508;1163010.889;1.0
