;name;time_series_length;window_length;num_of_anomalies;ts_comparison_name;mmd_value;dwt_value;shapelet_similarity
0;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS100_data.out;0.8039829383169398;251211.433;1.0
1;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS10_data.out;0.8101272207606074;5950217.706;1.0
2;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS11_data.out;0.8102255567784319;3906190.575;1.0
3;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS12_data.out;0.8093410167347506;3120490.512;1.0
4;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS13_data.out;0.8095931490466518;2288441.955;1.0
5;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS14_data.out;0.8100410306059199;5702816.358;1.0
6;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS15_data.out;0.8100125817985552;5179412.021;1.0
7;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS16_data.out;0.8090618633097807;5807186.651;1.0
8;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS17_data.out;0.8095984067498013;5912628.365;1.0
9;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS18_data.out;0.8101158842619802;5613786.566;1.0
10;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS19_data.out;0.8102633644943077;4549094.51;1.0
11;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS1_data.out;0.810167956175897;5075294.417;1.0
12;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS20_data.out;0.8101174805255771;8509719.189;1.0
13;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS21_data.out;0.809983682449763;4644848.674;1.0
14;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS22_data.out;0.8100838119981435;6892398.769;1.0
15;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS23_data.out;0.8041549920753962;860481.245;1.0
16;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS24_data.out;0.795022332947852;313299.942;1.0
17;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS25_data.out;0.8101807446050068;4413424.316;1.0
18;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS26_data.out;0.8090856530395509;4750979.819;1.0
19;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS27_data.out;0.8095735108724437;1997236.814;1.0
20;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS28_data.out;0.8078162633319274;4423519.819;1.0
21;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS29_data.out;0.8099471713362664;3780865.125;1.0
22;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS2_data.out;0.8100888892816445;6259914.4;1.0
23;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS30_data.out;0.8101078719522425;6716145.722;1.0
24;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS31_data.out;0.808926620229334;1952066.183;1.0
25;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS32_data.out;0.8080986327091418;1166911.817;1.0
26;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS33_data.out;0.8092358653172299;1872241.501;1.0
27;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS34_data.out;0.8101966967760811;4314511.815;1.0
28;MGAB_add_white_noise_05_5.test.out;10000;103;0;YAHOO_add_white_noise_1_YahooA3Benchmark-TS35_data.out;0.8100472893792731;2738020.953;1.0
