-5796.385258947172,0.0
-5881.705033999052,0.0
-5810.702768889254,0.0
-5256.550730466569,0.0
-3755.627306701906,0.0
-1627.8580014740116,0.0
-27.557950341666537,0.0
673.6157862718488,0.0
896.1917852718612,0.0
920.0161653137801,0.0
788.7702110015146,0.0
522.6647990100477,0.0
244.73117181247918,0.0
29.965102342457413,0.0
-84.5190192922409,0.0
-70.98596339542918,0.0
-3.5388649849885905,0.0
44.43030149472535,0.0
81.87223099122494,0.0
116.06494699761237,0.0
106.25400058076576,0.0
18.1398293861101,0.0
-141.71095254099802,0.0
-354.82913382849057,0.0
-582.9204415658542,0.0
-769.3283069955529,0.0
-850.3817281157069,0.0
-723.2394980265334,0.0
-359.7665345387902,0.0
96.64334166662464,0.0
486.78588563688663,0.0
745.1965416850514,0.0
857.5197041982744,0.0
816.3852254559481,0.0
655.2891263245032,0.0
449.3367016822956,0.0
280.6187756918342,0.0
172.7071088934243,0.0
101.79541476527676,0.0
50.025887924000884,0.0
20.714700167912827,0.0
39.634632724107426,0.0
105.36370453699513,0.0
171.66513819798882,0.0
173.93840586602315,0.0
46.61292362525814,0.0
-184.26576481551103,0.0
-409.43196797871667,0.0
-607.8781414604043,0.0
-765.758907879178,0.0
-768.0754340414082,0.0
-572.67996745084,0.0
-288.01600654955024,0.0
-4.534982997199685,0.0
275.1699314599712,0.0
512.9397466669919,0.0
670.091664790979,0.0
746.5803760849565,0.0
722.2431355065061,0.0
576.5354493156561,0.0
342.7705111912617,0.0
94.78787216022684,0.0
-83.3495979372032,0.0
-146.64512404363705,0.0
-126.94982265732737,0.0
-38.39511567508489,0.0
92.40310223653813,0.0
154.81648659764085,0.0
87.56183870870902,0.0
-114.54313034178584,0.0
-406.9306452559486,0.0
-677.8028795212914,0.0
-845.744064784322,0.0
-919.3379199580169,0.0
-895.9539231324679,0.0
-726.2195471565358,0.0
-413.4985072457074,0.0
-26.59365335381861,0.0
323.4176425305345,0.0
564.4160671577811,0.0
699.6831728095476,0.0
709.259825817605,0.0
545.2254753890716,0.0
251.34239512114917,0.0
-32.49771727542696,0.0
-217.6312485349184,0.0
-316.5222693603544,0.0
-353.8349527204808,0.0
-320.5803157391483,0.0
-253.69866405234347,0.0
-188.90431173410028,0.0
-151.64971310652257,0.0
-198.07905085134257,0.0
-363.4554039197485,0.0
-626.9836583587849,0.0
-911.6634338495619,0.0
-1113.2009396519295,0.0
-1181.382581141678,0.0
-1132.8702637457716,0.0
-951.8831464583,0.0
-653.9699051114108,0.0
-323.1463745309133,0.0
22.459720114011546,0.0
320.3962833978144,0.0
466.02988719493067,0.0
446.23921134791726,0.0
292.1332845327019,0.0
41.2378718581546,0.0
-233.8671794375142,0.0
-456.59092343373885,0.0
-590.1414746546603,0.0
-618.9859939792285,0.0
-547.9567913784479,0.0
-451.7005899838832,0.0
-391.4594821076325,0.0
-382.12614241478406,0.0
-483.7668800341924,0.0
-698.1282497139579,0.0
-915.1908875794014,0.0
-1087.3827984734965,0.0
-1235.5020229165902,0.0
-1339.7810858465152,0.0
-1361.8802581510383,0.0
-1261.882534478445,0.0
-1006.7846675509122,0.0
-632.5742020488785,0.0
-255.66920703954798,0.0
-12.610989194707294,0.0
83.83227353964229,0.0
121.38423860504554,0.0
103.67798610063957,0.0
-21.205200130819648,0.0
-274.1060848643804,0.0
-556.6156134818262,0.0
-718.4099624563225,0.0
-725.3369523041337,0.0
-641.65726186536,0.0
-541.7079463439002,0.0
-458.54060516148854,0.0
-443.3159167225256,0.0
-536.7307257754235,0.0
-689.5192617446291,0.0
-864.3410703888609,0.0
-1107.6898172879137,0.0
-1406.4400349811858,0.0
-1605.1533984468333,0.0
-1560.6655307441722,0.0
-1287.3514793657737,0.0
-912.4640667611601,0.0
-536.3566163459523,0.0
-184.50121689591856,0.0
107.88225237310911,0.0
270.3985984911428,0.0
267.261459748801,0.0
131.03607166876617,0.0
-98.80779107049794,0.0
-383.9313344133327,0.0
-611.3546732745835,0.0
-709.20968360636,0.0
-708.3637155658275,0.0
-647.0549186118742,0.0
-581.740163025974,0.0
-568.8428730508724,0.0
-566.4569841150126,0.0
-545.535914557545,0.0
-597.7549425590863,0.0
-750.0670051113701,0.0
-940.719928504886,0.0
-1154.2928704051453,0.0
-1328.837093406346,0.0
-1348.6524101570446,0.0
-1157.147978254693,0.0
-804.8714175930016,0.0
-413.71811075099544,0.0
-77.6061758819034,0.0
174.44521614790287,0.0
338.9534835068848,0.0
347.0273410116301,0.0
164.51208159303033,0.0
-93.11607507102524,0.0
-284.4105415288051,0.0
-401.5275408511048,0.0
-494.23749417684047,0.0
-543.5114050072307,0.0
-523.2040532598163,0.0
-438.19568459280526,0.0
-361.18008424327866,0.0
-354.35709006399264,0.0
-400.1875321279656,0.0
-499.86381475085125,0.0
-697.3311745548766,0.0
-994.45554383986,0.0
-1267.630716730309,0.0
-1377.982987150969,0.0
-1301.6581569003806,0.0
-1084.9856236920944,0.0
-795.5979768545635,0.0
-466.1188037048892,0.0
-99.36664997292333,0.0
239.52118810681142,0.0
452.0535272502943,0.0
489.7650118647311,0.0
354.8290670477607,0.0
100.2373178681708,0.0
-201.2826255014964,0.0
-445.9528034492471,0.0
-554.3218981688775,0.0
-550.4355090936817,0.0
-507.0868807273992,0.0
-478.94645150499986,0.0
-455.3856710789513,0.0
-402.26298734442855,0.0
-367.21745595025897,0.0
-418.8275391846435,0.0
-590.1757026113512,0.0
-847.5537435396072,0.0
-1115.3861349225772,0.0
-1300.4594757685245,0.0
-1317.6261006879583,0.0
-1143.173733376984,0.0
-828.8287206251591,0.0
-462.0120069980969,0.0
-108.95862211543957,0.0
198.50157160195099,0.0
408.9267961527898,0.0
456.0340805713912,0.0
338.3221365358502,0.0
110.06006599844152,0.0
-185.8401300217429,0.0
-475.9466652337824,0.0
-624.0503036732164,0.0
-607.0491046640515,0.0
-566.7155572385917,0.0
-572.732275075741,0.0
-557.8990846396526,0.0
-518.0372169344138,0.0
-544.8768953075299,0.0
-681.0294931660715,0.0
-884.0472153122101,0.0
-1115.8627530747185,0.0
-1324.813080197932,0.0
-1441.5660844443798,0.0
-1425.8782240087144,0.0
-1268.4892367068744,0.0
-972.3545835990024,0.0
-588.9161439443703,0.0
-206.591245868555,0.0
77.5198594383729,0.0
208.77045621132675,0.0
202.840826957192,0.0
91.68753473858844,0.0
-113.24459469569557,0.0
-396.8127141884038,0.0
-680.9511511098766,0.0
-875.0399943094471,0.0
-968.7660949811292,0.0
-978.1374243977897,0.0
-913.1797194555796,0.0
-809.7528843073931,0.0
-746.637995473085,0.0
-772.1404499505608,0.0
-848.1197350768421,0.0
-979.0127649583162,0.0
-1225.859102392026,0.0
-1519.2467670421906,0.0
-1704.7859181860886,0.0
-1685.3564730121132,0.0
-1476.3291103287856,0.0
-1179.3253619211218,0.0
-864.2039690831986,0.0
-534.5703448681604,0.0
-211.46073648100042,0.0
-11.40061246838588,0.0
-26.339938009376088,0.0
